"season","week","team","opponent","gsis_id","sleeper_id","full_name","passer_gsis_id","bucket","targets","target_read_share","receptions","receiving_yards","yards_per_target","air_yards","adot","yac","epa_per_target","success_rate","first_down_rate","explosive_rate","receiving_tds","td_rate","targets_eligible","targets_charted_read","read_coverage_rate","output_class","source","read_semantics"
2026,1,"HOU","BUF","00-0034981","5985","Foster Moreau","00-0039163","RAW_1",2,1,2,15,7.5,7,3.5,8,0.465573955676518,1,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0035685","5892","David Montgomery","00-0039163","CHECKDOWN",1,0.333333333333333,1,3,3,3,3,0,-0.105491205584258,0,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0035685","5892","David Montgomery","00-0039163","DESIGNED",1,0.333333333333333,1,9,9,-1,-1,10,0.881033477839082,1,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0035685","5892","David Montgomery","00-0039163","RAW_1",1,0.333333333333333,1,7,7,3,3,4,1.86232929106336,1,1,0,1,1,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0036554","7569","Nico Collins","00-0039163","RAW_1",8,0.8,5,61,7.625,106,13.25,8,0.533715094425133,0.625,0.25,0.125,0,0,10,10,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0036554","7569","Nico Collins","00-0039163","RAW_2",2,0.2,2,14,7,14,7,0,0.318539541694545,0.5,0.5,0,1,0.5,10,10,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038608","9504","Kayshon Boutte","00-0039163","RAW_1",1,0.5,1,21,21,14,14,7,1.05752505420242,1,1,1,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038608","9504","Kayshon Boutte","00-0039163","RAW_2",1,0.5,0,0,0,18,18,,-0.633843259885907,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038618","10218","Xavier Hutchinson","00-0039163","DESIGNED",1,0.166666666666667,1,3,3,-4,-4,7,-0.0528311118832789,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038618","10218","Xavier Hutchinson","00-0039163","RAW_1",4,0.666666666666667,2,29,7.25,45,11.25,14,0.328522810043069,0.5,0.25,0.25,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038618","10218","Xavier Hutchinson","00-0039163","RAW_2",1,0.166666666666667,0,0,0,16,16,,-0.352616699703503,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0038728","11056","Jared Wayne","00-0039163","RAW_1",1,1,1,12,12,12,12,0,0.734404760762118,1,1,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0039359","11599","Cade Stover","00-0039163","RAW_1",1,1,1,-2,-2,-2,-2,0,-0.936578081338666,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0040138","12536","Jaylin Noel","00-0039163","RAW_1",2,1,2,53,26.5,26,13,27,1.98968081666681,1,1,1,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0040583","12474","Woody Marks","00-0039163","DESIGNED",1,1,1,-2,-2,-2,-2,0,-1.37441831594333,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"HOU","BUF","00-0041472","13307","Marlin Klein","00-0039163","SCRAMBLE_DRILL",1,1,1,16,16,14,14,2,1.04552066372707,1,1,1,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0030279","1479","Keenan Allen","00-0035710","DESIGNED",1,0.166666666666667,1,3,3,-1,-1,4,-0.344812568451744,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0030279","1479","Keenan Allen","00-0035710","RAW_1",4,0.666666666666667,4,25,6.25,19,4.75,6,0.167576863692375,1,0.25,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0030279","1479","Keenan Allen","00-0035710","RAW_2",1,0.166666666666667,1,4,4,4,4,0,-0.334457834833302,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0032951","3155","Laquon Treadwell","00-0035710","RAW_2",1,1,0,0,0,4,4,,-4.8116334649967,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0035021","6427","Ashton Dulin","00-0035710","DESIGNED",1,1,0,0,0,0,0,,-0.61307160416618,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0036223","6813","Jonathan Taylor","00-0035710","CHECKDOWN",2,0.5,2,10,5,2,1,8,0.103019767848309,0.5,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0036223","6813","Jonathan Taylor","00-0035710","DESIGNED",1,0.25,1,13,13,-5,-5,18,-4.73328272125218,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0036223","6813","Jonathan Taylor","00-0035710","RAW_1",1,0.25,0,0,0,3,3,,-0.456348417326808,0,0,0,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0037292","8489","Drew Ogletree","00-0035710","RAW_2",1,1,0,0,0,3,3,,-0.608843558933586,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0037664","8142","Alec Pierce","00-0035710","RAW_1",5,0.833333333333333,4,61,12.2,85,17,9,0.690013346076012,0.8,0.8,0.2,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0037664","8142","Alec Pierce","00-0035710","RAW_2",1,0.166666666666667,0,0,0,18,18,,-1.55475062131882,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0038997","9500","Josh Downs","00-0035710","RAW_1",4,1,2,37,9.25,36,9,22,0.846929101127898,0.5,0.5,0.25,0,0,4,4,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0040128","12518","Tyler Warren","00-0035710","RAW_1",2,0.4,0,0,0,17,8.5,,-0.561472137225792,0,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0040128","12518","Tyler Warren","00-0035710","RAW_2",3,0.6,3,13,4.33333333333333,6,2,7,0.190000140942478,0.333333333333333,0.333333333333333,0,1,0.333333333333333,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"IND","BAL","00-0041125","13424","Seth McGowan","00-0035710","CHECKDOWN",1,1,1,0,0,-2,-2,2,-1.75167942097931,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0032104","2359","Ameer Abdullah","00-0036971","DESIGNED",1,1,1,0,0,-3,-3,3,-0.747522654477507,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0034960","5947","Jakobi Meyers","00-0036971","DESIGNED",1,0.5,1,8,8,-3,-3,11,0.944754002382979,1,1,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0034960","5947","Jakobi Meyers","00-0036971","SCRAMBLE_DRILL",1,0.5,1,32,32,32,32,0,3.79799138440285,1,1,1,1,1,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0036590","7536","Quintin Morris","00-0036971","RAW_1",1,1,0,0,0,2,2,,-0.527358944877051,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0038606","9487","Parker Washington","00-0036971","RAW_1",5,0.833333333333333,4,69,13.8,88,17.6,4,1.39222332744394,0.8,0.6,0.4,1,0.2,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0038606","9487","Parker Washington","00-0036971","RAW_2",1,0.166666666666667,1,14,14,14,14,0,1.8011950419168,1,1,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0038935","9480","Brenton Strange","00-0036971","RAW_1",2,0.666666666666667,1,9,4.5,20,10,0,0.127261496934807,0.5,0,0,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0038935","9480","Brenton Strange","00-0036971","RAW_2",1,0.333333333333333,1,14,14,14,14,0,2.12886040459853,1,1,0,1,1,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0039893","11631","Brian Thomas Jr.","00-0036971","RAW_1",3,1,3,40,13.3333333333333,44,14.6666666666667,-4,0.992382771995229,1,1,0.333333333333333,0,0,3,3,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0040718","12530","Travis Hunter","00-0036971","DESIGNED",1,1,1,8,8,-3,-3,11,0.334312981576659,1,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0040719","12490","Bhayshul Tuten","00-0036971","DESIGNED",1,1,1,22,22,-5,-5,27,1.26137215935159,1,1,1,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0041100","13394","Josh Cameron","00-0036971","RAW_1",2,1,2,20,10,18,9,2,1.09782273037126,1,1,0.5,1,0.5,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"JAX","CLE","00-0041503","13299","Nate Boerkircher","00-0036971","RAW_1",1,1,1,9,9,2,2,7,0.931658236077055,1,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0030506","1466","Travis Kelce","00-0033873","DESIGNED",1,0.2,1,6,6,0,0,6,0.0122559278970584,1,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0030506","1466","Travis Kelce","00-0033873","RAW_1",4,0.8,2,65,16.25,29,7.25,57,1.23897118167952,0.5,0.5,0.25,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0036637","7828","Noah Gray","00-0033873","RAW_1",1,1,1,5,5,5,5,0,0.435155155893881,1,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0038104","8188","Tyquan Thornton","00-0033873","RAW_1",1,1,0,0,0,36,36,,-0.561907757772133,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0038134","8151","Kenneth Walker III","00-0033873","CHECKDOWN",4,0.666666666666667,2,16,4,5,1.25,13,0.143875405803556,0.5,0.25,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0038134","8151","Kenneth Walker III","00-0033873","DESIGNED",2,0.333333333333333,1,2,1,-7,-3.5,5,0.0333878974779509,0.5,0.5,0,1,0.5,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0039067","10229","Rashee Rice","00-0033873","DESIGNED",1,0.5,1,13,13,0,0,13,2.52701978973346,1,1,0,1,1,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0039067","10229","Rashee Rice","00-0033873","RAW_1",1,0.5,1,6,6,6,6,0,-0.401201820466667,0,0,0,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0039894","11624","Xavier Worthy","00-0033873","DESIGNED",1,0.166666666666667,1,4,4,-2,-2,6,-0.15648224906181,0,1,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0039894","11624","Xavier Worthy","00-0033873","RAW_1",5,0.833333333333333,2,14,2.8,44,8.8,9,-1.65842017619871,0.2,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0040081","12817","Jake Briningstool","00-0033873","RAW_2",1,1,1,9,9,4,4,5,0.793193971767323,1,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0040890","13413","Cyrus Allen","00-0033873","RAW_1",1,1,0,0,0,5,5,,-1.60270352917723,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0041013","13337","Emmett Johnson","00-0033873","CHECKDOWN",1,0.5,1,25,25,-3,-3,28,3.11270825273823,1,1,1,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"KC","DEN","00-0041013","13337","Emmett Johnson","00-0033873","DESIGNED",1,0.5,1,19,19,-5,-5,24,1.20665700361133,1,0,1,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0033885","4033","David Njoku","00-0036355","DESIGNED",1,0.2,1,6,6,-2,-2,8,0.278483934875112,1,1,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0033885","4033","David Njoku","00-0036355","RAW_1",1,0.2,1,12,12,1,1,11,0.715658619184978,1,1,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0033885","4033","David Njoku","00-0036355","RAW_2",1,0.2,1,13,13,3,3,10,0.637983086518943,1,1,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0033885","4033","David Njoku","00-0036355","SCRAMBLE_DRILL",2,0.4,2,27,13.5,26,13,1,-0.97817074356135,0.5,0,0,0,0,5,5,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0038544","9754","Quentin Johnston","00-0036355","RAW_1",5,0.833333333333333,1,9,1.8,34,6.8,2,-0.367983639007434,0.2,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0038544","9754","Quentin Johnston","00-0036355","RAW_2",1,0.166666666666667,1,8,8,5,5,3,0.744322631042451,1,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0038573","10234","Derius Davis","00-0036355","RAW_1",1,1,0,0,0,55,55,,-2.34865460090805,0,0,0,0,0,1,1,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0039915","11635","Ladd McConkey","00-0036355","RAW_1",6,0.857142857142857,4,64,10.6666666666667,79,13.1666666666667,9,0.854344033510036,0.666666666666667,0.666666666666667,0.333333333333333,1,0.166666666666667,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0039915","11635","Ladd McConkey","00-0036355","RAW_2",1,0.142857142857143,1,18,18,18,18,0,1.65891221584752,1,1,1,0,0,7,7,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0040189","12493","Oronde Gadsden","00-0036355","RAW_1",2,1,2,32,16,7,3.5,25,0.171281077229651,0.5,0.5,0.5,0,0,2,2,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
2026,1,"LAC","ARI","00-0040727","12509","Tre Harris","00-0036355","DESIGNED",1,0.166666666666667,1,3,3,-4,-4,7,-0.44063282944262,0,0,0,0,0,6,6,1,"DESCRIPTIVE_ONLY","FTN Data via nflverse","0|1|2=RAW_NUMERIC_UNVERIFIED_SOURCE_CONFLICT|CHK=CHECKDOWN|DES=DESIGNED|SD=SCRAMBLE_DRILL"
