"season","through_week","feature","offense_team","defense_team","offense_rating","defense_rating","offense_percentile","defense_percentile","interaction_signal","predictive_status","confidence","output_class"
2026,3,"rush_epa_vs_rush_defense","JAX","DAL",0.0134,0.0535,0.6774,0.0645,-0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","DEN",0.0134,0.0057,0.6774,0.4516,0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","DET",0.0134,0.0112,0.6774,0.3871,0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","GB",0.0134,0.0192,0.6774,0.2581,-0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","HOU",0.0134,-0.063,0.6774,0.9355,0.6129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","IND",0.0134,0.0118,0.6774,0.3548,0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","KC",0.0134,0.0165,0.6774,0.2903,-0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","LAC",0.0134,-0.0546,0.6774,0.9032,0.5806,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","LAR",0.0134,0.0044,0.6774,0.5484,0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","LV",0.0134,-0.0138,0.6774,0.7419,0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","MIA",0.0134,-0.0176,0.6774,0.7742,0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","MIN",0.0134,-0.0694,0.6774,0.9677,0.6452,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","NE",0.0134,0.0023,0.6774,0.6452,0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","NO",0.0134,0.0194,0.6774,0.2258,-0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","NYG",0.0134,0.0572,0.6774,0.0323,-0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","NYJ",0.0134,-0.0133,0.6774,0.7097,0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","PHI",0.0134,0.0029,0.6774,0.5806,0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","PIT",0.0134,-0.0298,0.6774,0.8387,0.5161,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","SEA",0.0134,-0.0811,0.6774,1,0.6774,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","SF",0.0134,0.0244,0.6774,0.1613,-0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","TB",0.0134,-0.0341,0.6774,0.871,0.5484,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","TEN",0.0134,0.0739,0.6774,0,-0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","JAX","WAS",0.0134,0.0384,0.6774,0.129,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","ARI",0.0298,0.013,0.7742,0.3226,0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","ATL",0.0298,-0.0112,0.7742,0.6774,0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","BAL",0.0298,0.0055,0.7742,0.4839,0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","BUF",0.0298,0.0443,0.7742,0.0968,-0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","CAR",0.0298,0.0025,0.7742,0.6129,0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","CHI",0.0298,0.0111,0.7742,0.4194,0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","CIN",0.0298,0.0044,0.7742,0.5161,0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","CLE",0.0298,-0.0177,0.7742,0.8065,0.5806,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","DAL",0.0298,0.0535,0.7742,0.0645,-0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","DEN",0.0298,0.0057,0.7742,0.4516,0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","DET",0.0298,0.0112,0.7742,0.3871,0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","GB",0.0298,0.0192,0.7742,0.2581,0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","HOU",0.0298,-0.063,0.7742,0.9355,0.7097,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","IND",0.0298,0.0118,0.7742,0.3548,0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","JAX",0.0298,0.0213,0.7742,0.1935,-0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","LAC",0.0298,-0.0546,0.7742,0.9032,0.6774,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","LAR",0.0298,0.0044,0.7742,0.5484,0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","LV",0.0298,-0.0138,0.7742,0.7419,0.5161,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","MIA",0.0298,-0.0176,0.7742,0.7742,0.5484,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","MIN",0.0298,-0.0694,0.7742,0.9677,0.7419,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","NE",0.0298,0.0023,0.7742,0.6452,0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","NO",0.0298,0.0194,0.7742,0.2258,0,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","NYG",0.0298,0.0572,0.7742,0.0323,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","NYJ",0.0298,-0.0133,0.7742,0.7097,0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","PHI",0.0298,0.0029,0.7742,0.5806,0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","PIT",0.0298,-0.0298,0.7742,0.8387,0.6129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","SEA",0.0298,-0.0811,0.7742,1,0.7742,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","SF",0.0298,0.0244,0.7742,0.1613,-0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","TB",0.0298,-0.0341,0.7742,0.871,0.6452,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","TEN",0.0298,0.0739,0.7742,0,-0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","KC","WAS",0.0298,0.0384,0.7742,0.129,-0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","ARI",-0.0414,0.013,0.0323,0.3226,-0.6452,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","ATL",-0.0414,-0.0112,0.0323,0.6774,-0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","BAL",-0.0414,0.0055,0.0323,0.4839,-0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","BUF",-0.0414,0.0443,0.0323,0.0968,-0.871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","CAR",-0.0414,0.0025,0.0323,0.6129,-0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","CHI",-0.0414,0.0111,0.0323,0.4194,-0.5484,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","CIN",-0.0414,0.0044,0.0323,0.5161,-0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","CLE",-0.0414,-0.0177,0.0323,0.8065,-0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","DAL",-0.0414,0.0535,0.0323,0.0645,-0.9032,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","DEN",-0.0414,0.0057,0.0323,0.4516,-0.5161,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","DET",-0.0414,0.0112,0.0323,0.3871,-0.5806,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","GB",-0.0414,0.0192,0.0323,0.2581,-0.7097,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","HOU",-0.0414,-0.063,0.0323,0.9355,-0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","IND",-0.0414,0.0118,0.0323,0.3548,-0.6129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","JAX",-0.0414,0.0213,0.0323,0.1935,-0.7742,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","KC",-0.0414,0.0165,0.0323,0.2903,-0.6774,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","LAR",-0.0414,0.0044,0.0323,0.5484,-0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","LV",-0.0414,-0.0138,0.0323,0.7419,-0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","MIA",-0.0414,-0.0176,0.0323,0.7742,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","MIN",-0.0414,-0.0694,0.0323,0.9677,0,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","NE",-0.0414,0.0023,0.0323,0.6452,-0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","NO",-0.0414,0.0194,0.0323,0.2258,-0.7419,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","NYG",-0.0414,0.0572,0.0323,0.0323,-0.9355,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","NYJ",-0.0414,-0.0133,0.0323,0.7097,-0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","PHI",-0.0414,0.0029,0.0323,0.5806,-0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","PIT",-0.0414,-0.0298,0.0323,0.8387,-0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","SEA",-0.0414,-0.0811,0.0323,1,0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","SF",-0.0414,0.0244,0.0323,0.1613,-0.8065,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","TB",-0.0414,-0.0341,0.0323,0.871,-0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","TEN",-0.0414,0.0739,0.0323,0,-0.9677,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAC","WAS",-0.0414,0.0384,0.0323,0.129,-0.8387,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","ARI",-0.0015,0.013,0.4839,0.3226,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","ATL",-0.0015,-0.0112,0.4839,0.6774,0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","BAL",-0.0015,0.0055,0.4839,0.4839,-0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","BUF",-0.0015,0.0443,0.4839,0.0968,-0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","CAR",-0.0015,0.0025,0.4839,0.6129,0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","CHI",-0.0015,0.0111,0.4839,0.4194,-0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","CIN",-0.0015,0.0044,0.4839,0.5161,0,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","CLE",-0.0015,-0.0177,0.4839,0.8065,0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","DAL",-0.0015,0.0535,0.4839,0.0645,-0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","DEN",-0.0015,0.0057,0.4839,0.4516,-0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","DET",-0.0015,0.0112,0.4839,0.3871,-0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","GB",-0.0015,0.0192,0.4839,0.2581,-0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","HOU",-0.0015,-0.063,0.4839,0.9355,0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","IND",-0.0015,0.0118,0.4839,0.3548,-0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","JAX",-0.0015,0.0213,0.4839,0.1935,-0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","KC",-0.0015,0.0165,0.4839,0.2903,-0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","LAC",-0.0015,-0.0546,0.4839,0.9032,0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","LV",-0.0015,-0.0138,0.4839,0.7419,0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","MIA",-0.0015,-0.0176,0.4839,0.7742,0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","MIN",-0.0015,-0.0694,0.4839,0.9677,0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","NE",-0.0015,0.0023,0.4839,0.6452,0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","NO",-0.0015,0.0194,0.4839,0.2258,-0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","NYG",-0.0015,0.0572,0.4839,0.0323,-0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","NYJ",-0.0015,-0.0133,0.4839,0.7097,0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","PHI",-0.0015,0.0029,0.4839,0.5806,0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","PIT",-0.0015,-0.0298,0.4839,0.8387,0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","SEA",-0.0015,-0.0811,0.4839,1,0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","SF",-0.0015,0.0244,0.4839,0.1613,-0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","TB",-0.0015,-0.0341,0.4839,0.871,0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","TEN",-0.0015,0.0739,0.4839,0,-0.5161,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LAR","WAS",-0.0015,0.0384,0.4839,0.129,-0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","ARI",-0.0136,0.013,0.4516,0.3226,-0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","ATL",-0.0136,-0.0112,0.4516,0.6774,0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","BAL",-0.0136,0.0055,0.4516,0.4839,-0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","BUF",-0.0136,0.0443,0.4516,0.0968,-0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","CAR",-0.0136,0.0025,0.4516,0.6129,0.0645,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","CHI",-0.0136,0.0111,0.4516,0.4194,-0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","CIN",-0.0136,0.0044,0.4516,0.5161,-0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","CLE",-0.0136,-0.0177,0.4516,0.8065,0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","DAL",-0.0136,0.0535,0.4516,0.0645,-0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","DEN",-0.0136,0.0057,0.4516,0.4516,-0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","DET",-0.0136,0.0112,0.4516,0.3871,-0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","GB",-0.0136,0.0192,0.4516,0.2581,-0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","HOU",-0.0136,-0.063,0.4516,0.9355,0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","IND",-0.0136,0.0118,0.4516,0.3548,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","JAX",-0.0136,0.0213,0.4516,0.1935,-0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","KC",-0.0136,0.0165,0.4516,0.2903,-0.2581,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","LAC",-0.0136,-0.0546,0.4516,0.9032,0.3548,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","LAR",-0.0136,0.0044,0.4516,0.5484,0,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","MIA",-0.0136,-0.0176,0.4516,0.7742,0.2258,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","MIN",-0.0136,-0.0694,0.4516,0.9677,0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","NE",-0.0136,0.0023,0.4516,0.6452,0.0968,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","NO",-0.0136,0.0194,0.4516,0.2258,-0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","NYG",-0.0136,0.0572,0.4516,0.0323,-0.5161,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","NYJ",-0.0136,-0.0133,0.4516,0.7097,0.1613,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","PHI",-0.0136,0.0029,0.4516,0.5806,0.0323,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","PIT",-0.0136,-0.0298,0.4516,0.8387,0.2903,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","SEA",-0.0136,-0.0811,0.4516,1,0.4516,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","SF",-0.0136,0.0244,0.4516,0.1613,-0.3871,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","TB",-0.0136,-0.0341,0.4516,0.871,0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","TEN",-0.0136,0.0739,0.4516,0,-0.5484,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","LV","WAS",-0.0136,0.0384,0.4516,0.129,-0.4194,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","MIA","ARI",-0.0248,0.013,0.1935,0.3226,-0.4839,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","MIA","ATL",-0.0248,-0.0112,0.1935,0.6774,-0.129,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","MIA","BAL",-0.0248,0.0055,0.1935,0.4839,-0.3226,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","MIA","BUF",-0.0248,0.0443,0.1935,0.0968,-0.7097,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
2026,3,"rush_epa_vs_rush_defense","MIA","CAR",-0.0248,0.0025,0.1935,0.6129,-0.1935,"off:PREDICTIVE|def:NOT_PREDICTIVE","LOW","MODELED"
