"season","through_week","team","side","metric","output_class","raw","modeled","league_percentile","n_obs_effective","prior_mean","prior_n_seasons","confidence"
2026,2,"KC","defense","coverage_allowed_epa_WR","MODELED",-0.654150673025288,-0.0432249810921801,0.778947368421053,1,-0.069026705805224,4,"INSUFFICIENT_SAMPLE"
2026,2,"LAC","defense","coverage_allowed_epa_WR","MODELED",0.477635773093071,-0.0411121849688653,0.747368421052632,1,-0.0673001391917422,4,"INSUFFICIENT_SAMPLE"
2026,2,"LAR","defense","coverage_allowed_epa_WR","MODELED",0.827076476220865,-0.0438220264249013,0.8,1,-0.0722419225254106,4,"INSUFFICIENT_SAMPLE"
2026,2,"LV","defense","coverage_allowed_epa_WR","MODELED",-0.165568341037518,0.0289778399226796,0.263157894736842,1,0.0477939005816106,4,"INSUFFICIENT_SAMPLE"
2026,2,"MIA","defense","coverage_allowed_epa_WR","MODELED",-0.121195533116406,0.0566928915694232,0.157894736842105,1,0.0928472980193994,4,"INSUFFICIENT_SAMPLE"
2026,2,"MIN","defense","coverage_allowed_epa_WR","MODELED",0.130142166133445,-0.0399980690778772,0.736842105263158,1,-0.0649562371919579,4,"INSUFFICIENT_SAMPLE"
2026,2,"NE","defense","coverage_allowed_epa_WR","MODELED",0.38250945131743,0.0219903169523624,0.336842105263158,1,0.0355835882697325,4,"INSUFFICIENT_SAMPLE"
2026,2,"NO","defense","coverage_allowed_epa_WR","MODELED",0.0284945108020986,-0.0272718283553838,0.684210526315789,1,-0.0435614642624147,4,"INSUFFICIENT_SAMPLE"
2026,2,"NYG","defense","coverage_allowed_epa_WR","MODELED",0.534642421441095,0.0100549193869137,0.463157894736842,1,0.0159184147752319,4,"INSUFFICIENT_SAMPLE"
2026,2,"NYJ","defense","coverage_allowed_epa_WR","MODELED",0.300193529436001,0.0681929518540073,0.115789473684211,1,0.110932365393837,4,"INSUFFICIENT_SAMPLE"
2026,2,"PHI","defense","coverage_allowed_epa_WR","MODELED",0.58451897152801,-0.0776027336260043,0.905263157894737,1,-0.126875232862759,4,"INSUFFICIENT_SAMPLE"
2026,2,"PIT","defense","coverage_allowed_epa_WR","MODELED",-0.495449224482304,0.01544636786981,0.389473684210526,1,0.0262271692862381,4,"INSUFFICIENT_SAMPLE"
2026,2,"SEA","defense","coverage_allowed_epa_WR","MODELED",-0.074714298776694,-0.0870695867269087,0.957894736842105,1,-0.14128413538758,4,"INSUFFICIENT_SAMPLE"
2026,2,"SF","defense","coverage_allowed_epa_WR","MODELED",-0.268223809249535,0.0228858961897015,0.315789473684211,1,0.0380294233428894,4,"INSUFFICIENT_SAMPLE"
2026,2,"TB","defense","coverage_allowed_epa_WR","MODELED",-0.537785108104751,-0.0331172084672519,0.726315789473684,1,-0.0527486410715302,4,"INSUFFICIENT_SAMPLE"
2026,2,"TEN","defense","coverage_allowed_epa_WR","MODELED",0.906247533094234,0.0845312806405021,0.0736842105263158,1,0.136621974891018,4,"INSUFFICIENT_SAMPLE"
2026,2,"WAS","defense","coverage_allowed_epa_WR","MODELED",0.0494064182816406,0.0706221654802997,0.105263157894737,1,0.115266177851636,4,"INSUFFICIENT_SAMPLE"
2026,2,"ARI","defense","coverage_allowed_epa_TE","MODELED",0.00262090113080506,0.0831075557251218,0.0947368421052632,1,0.135661582980589,4,"INSUFFICIENT_SAMPLE"
2026,2,"ATL","defense","coverage_allowed_epa_TE","MODELED",0.624534258228128,0.00529779110941627,0.526315789473684,1,0.00807060298714797,4,"INSUFFICIENT_SAMPLE"
2026,2,"BAL","defense","coverage_allowed_epa_TE","MODELED",-0.193631235092956,-0.0295838099731128,0.705263157894737,1,-0.0475348599942042,4,"INSUFFICIENT_SAMPLE"
2026,2,"BUF","defense","coverage_allowed_epa_TE","MODELED",0.220886154912143,-0.0274498681914634,0.694736842105263,1.87046632124352,-0.0455492132865878,4,"INSUFFICIENT_SAMPLE"
2026,2,"CAR","defense","coverage_allowed_epa_TE","MODELED",0.512576541642193,0.153641074475175,0,1,0.249765454094638,4,"INSUFFICIENT_SAMPLE"
2026,2,"CHI","defense","coverage_allowed_epa_TE","MODELED",0.195168807953855,-0.0568592516651766,0.842105263157895,1,-0.0925016022302962,4,"INSUFFICIENT_SAMPLE"
2026,2,"CIN","defense","coverage_allowed_epa_TE","MODELED",-0.0178078137920238,0.0664332212765398,0.126315789473684,1,0.10853355497344,4,"INSUFFICIENT_SAMPLE"
2026,2,"CLE","defense","coverage_allowed_epa_TE","MODELED",0.557536537933629,-0.083021954737547,0.91578947368421,1,-0.135615403973363,4,"INSUFFICIENT_SAMPLE"
2026,2,"DAL","defense","coverage_allowed_epa_TE","MODELED",1.3208724453612,0.0248654277709288,0.294736842105263,1,0.0388900538563277,4,"INSUFFICIENT_SAMPLE"
2026,2,"DEN","defense","coverage_allowed_epa_TE","MODELED",0.885212826039476,-0.0527117280597399,0.821052631578947,1,-0.0867563016546059,4,"INSUFFICIENT_SAMPLE"
2026,2,"DET","defense","coverage_allowed_epa_TE","MODELED",0.0566308595915325,-0.114543707272302,0.978947368421053,1.92307692307692,-0.186265591552907,4,"INSUFFICIENT_SAMPLE"
2026,2,"GB","defense","coverage_allowed_epa_TE","MODELED",0.349130535168418,-0.0207798349687796,0.621052631578947,1,-0.0339877057938763,4,"INSUFFICIENT_SAMPLE"
2026,2,"HOU","defense","coverage_allowed_epa_TE","MODELED",1.13247209841419,-0.083610122709677,0.926315789473684,1,-0.136663549152823,4,"INSUFFICIENT_SAMPLE"
2026,2,"IND","defense","coverage_allowed_epa_TE","MODELED",0.376823689286539,0.0860797181199612,0.0631578947368421,1,0.139953295433722,4,"INSUFFICIENT_SAMPLE"
2026,2,"JAX","defense","coverage_allowed_epa_TE","MODELED",0.215399696899112,0.0231821214605362,0.305263157894737,1,0.0377831928413337,4,"INSUFFICIENT_SAMPLE"
2026,2,"KC","defense","coverage_allowed_epa_TE","MODELED",0.423614648047078,0.00673363009719816,0.515789473684211,1,0.0106991356382304,4,"INSUFFICIENT_SAMPLE"
2026,2,"LAC","defense","coverage_allowed_epa_TE","MODELED",0.288529687605637,0.0218168500810816,0.347368421052632,1,0.0354536436041002,4,"INSUFFICIENT_SAMPLE"
2026,2,"LAR","defense","coverage_allowed_epa_TE","MODELED",-0.579427335444572,-0.0569711801727042,0.852631578947368,1,-0.0915552885586189,4,"INSUFFICIENT_SAMPLE"
2026,2,"LV","defense","coverage_allowed_epa_TE","MODELED",0.334904199155668,0.0178085051160463,0.368421052631579,1,0.0288728015816412,4,"INSUFFICIENT_SAMPLE"
2026,2,"MIA","defense","coverage_allowed_epa_TE","MODELED",0.0125208499723293,0.0276397511214372,0.273684210526316,1,0.0453386261848309,4,"INSUFFICIENT_SAMPLE"
2026,2,"MIN","defense","coverage_allowed_epa_TE","MODELED",0.640107356386984,-0.052684180570147,0.810526315789474,1,-0.0863626907441271,4,"INSUFFICIENT_SAMPLE"
2026,2,"NE","defense","coverage_allowed_epa_TE","MODELED",0.438565747143002,-0.0230909498074491,0.642105263157895,1,-0.0378380890129735,4,"INSUFFICIENT_SAMPLE"
2026,2,"NO","defense","coverage_allowed_epa_TE","MODELED",0.315927643063737,0.00700982186936212,0.505263157894737,1,0.0121900384152344,4,"INSUFFICIENT_SAMPLE"
2026,2,"NYG","defense","coverage_allowed_epa_TE","MODELED",0.235219338448951,0.00177515109960626,0.536842105263158,1,0.00290272089842237,4,"INSUFFICIENT_SAMPLE"
2026,2,"NYJ","defense","coverage_allowed_epa_TE","MODELED",-0.205043777979935,0.0408880996150437,0.2,1,0.0672186782023951,4,"INSUFFICIENT_SAMPLE"
2026,2,"PHI","defense","coverage_allowed_epa_TE","MODELED",-0.10128304399091,-0.150757164260791,1,1,-0.244947887659941,4,"INSUFFICIENT_SAMPLE"
2026,2,"PIT","defense","coverage_allowed_epa_TE","MODELED",-0.91247421503067,-0.0230127081176531,0.631578947368421,1,-0.0362628457459778,4,"INSUFFICIENT_SAMPLE"
2026,2,"SEA","defense","coverage_allowed_epa_TE","MODELED",0.234590957239561,0.0539470296200034,0.168421052631579,1,0.0878456544102452,4,"INSUFFICIENT_SAMPLE"
2026,2,"SF","defense","coverage_allowed_epa_TE","MODELED",-1.09499528484109,-0.0733621663210539,0.884210526315789,1,-0.117511452121675,4,"INSUFFICIENT_SAMPLE"
2026,2,"TB","defense","coverage_allowed_epa_TE","MODELED",0.698246581458741,0.0594083899167073,0.136842105263158,1,0.0960454683755956,4,"INSUFFICIENT_SAMPLE"
2026,2,"TEN","defense","coverage_allowed_epa_TE","MODELED",-0.305554886839153,0.052785489034587,0.178947368421053,1,0.0867428911738854,4,"INSUFFICIENT_SAMPLE"
2026,2,"WAS","defense","coverage_allowed_epa_TE","MODELED",1.65956830969951,0.116327528928155,0.0210526315789474,1,0.187385088081841,4,"INSUFFICIENT_SAMPLE"
