"season","through_week","team","side","metric","output_class","predictive_status","raw","modeled","league_mean","league_percentile","n_obs_effective","prior_mean","prior_n_seasons","prior_discount","prior_weight","recent_weight","shrunk_to_league","std_error","confidence","trend_current_level","trend_recent_level","trend_direction","trend_magnitude","trend_confidence"
2026,2,"MIA","offense","off_pass_epa","MODELED","PREDICTIVE",-0.0367729596732217,0.0164098677099301,0.0835443745004262,0.612903225806452,60.2103708419566,-0.00973163392993366,4,0.33,0.132083489603083,0.200828179068216,0.667088331328701,0.0442036853701664,"LOW",0.0164098677099301,0.0897462102564641,"uncertain",0.238700700921821,"LOW"
2026,2,"MIN","offense","off_pass_epa","MODELED","PREDICTIVE",0.0421084301772796,-0.0246364892189947,0.0835443745004262,0.387096774193548,50.9870674621799,-0.0920792241523423,4,0.6,0.222919142136955,0.157861018593725,0.61921983926932,0.0360197028550551,"LOW",-0.0246364892189947,-0.0230117151930564,"uncertain",0.00528843797445932,"LOW"
2026,2,"NE","offense","off_pass_epa","MODELED","PREDICTIVE",-0.0174237005103713,0.000285537573869354,0.0835443745004262,0.516129032258065,63.5631236584372,0.0511041235090515,4,1,0.312855935824686,0.165717504467505,0.521426559707809,0.0394513394236361,"MEDIUM",0.000285537573869354,-0.0935305606774363,"uncertain",-0.305359766150424,"LOW"
2026,2,"NO","offense","off_pass_epa","MODELED","PREDICTIVE",0.099787981422769,0.027023608842827,0.0835443745004262,0.645161290322581,93.8446854876558,-0.111182673318553,4,1,0.289963854093227,0.226763055751395,0.483273090155378,0.0519081442466539,"MEDIUM",0.027023608842827,0.261543376199,"improving",0.763332761139809,"MEDIUM"
2026,2,"NYG","offense","off_pass_epa","MODELED","PREDICTIVE",0.0248175370357104,0.0274168311481492,0.0835443745004262,0.67741935483871,62.7281685887721,-0.0771738039988188,4,0.55,0.200773789125944,0.190820789280285,0.608405421593771,0.0427290611949832,"LOW",0.0274168311481492,0.213452004533785,"uncertain",0.605521420093815,"LOW"
2026,2,"NYJ","offense","off_pass_epa","MODELED","PREDICTIVE",0.170484207865016,-0.0534198749194704,0.0835443745004262,0.193548387096774,70.6343146456992,-0.169112938672561,4,0.6,0.21013657103916,0.206150731629839,0.583712697331001,0.0486681229906851,"LOW",-0.0534198749194704,-0.0795172764133019,"uncertain",-0.0849438056562877,"LOW"
2026,2,"PHI","offense","off_pass_epa","MODELED","PREDICTIVE",0.176089152719533,-0.0505048498680563,0.0835443745004262,0.225806451612903,70.7281685887721,0.0453576592819526,4,1,0.307118886343451,0.18101630308413,0.511864810572419,0.0427022610360188,"MEDIUM",-0.0505048498680563,-0.344449784872796,"deteriorating",-0.956754312822851,"MEDIUM"
2026,2,"PIT","offense","off_pass_epa","MODELED","PREDICTIVE",-0.412489912886375,-0.0480688023270149,0.0835443745004262,0.258064516129032,83.4336742217333,-0.0271586724341976,4,0.55,0.188877045542324,0.238768270996087,0.572354683461588,0.0529450636734938,"LOW",-0.0480688023270149,-0.187062859943772,"uncertain",-0.45240842159582,"LOW"
2026,2,"SEA","offense","off_pass_epa","MODELED","PREDICTIVE",0.423755663139609,0.114141634517911,0.0835443745004262,0.935483870967742,50.5048652089954,0.0519960200733346,4,0.6,0.22325244598509,0.156601870722993,0.620145683291917,0.0357853194418955,"LOW",0.114141634517911,0.649629434697634,"improving",1.74294638646422,"HIGH"
2026,2,"SF","offense","off_pass_epa","MODELED","PREDICTIVE",0.584958839159436,0.173865849722719,0.0835443745004262,1,56.3398202786605,0.160635691254768,4,1,0.318860757044381,0.14970464788165,0.531434595073969,0.0362082810929221,"MEDIUM",0.173865849722719,0.80997384209228,"improving",2.07045263464345,"HIGH"
2026,2,"TB","offense","off_pass_epa","MODELED","PREDICTIVE",-0.260040992839119,-0.0870499097911148,0.0835443745004262,0.0645161290322581,71.3398202786605,0.0509123871046033,4,1,0.306638869294088,0.182296348549099,0.511064782156813,0.0425839997707367,"MEDIUM",-0.0870499097911148,-0.562593549975713,"deteriorating",-1.54783557905073,"HIGH"
2026,2,"TEN","offense","off_pass_epa","MODELED","PREDICTIVE",-0.0502924129493828,-0.0376721503485363,0.0835443745004262,0.32258064516129,57.9514719685488,-0.142292115361295,4,0.55,0.203734218581997,0.178889361472558,0.617376419945445,0.0406547575520374,"LOW",-0.0376721503485363,-0.0555703295177824,"uncertain",-0.0582563537336547,"LOW"
2026,2,"WAS","offense","off_pass_epa","MODELED","PREDICTIVE",0.150250698616216,-0.0238548658665111,0.0835443745004262,0.419354838709677,75.9514719685488,0.0192916416753422,4,0.6,0.206925407134096,0.218281795271192,0.574792797594711,0.0487341487274536,"LOW",-0.0238548658665111,-0.132436777878741,"uncertain",-0.353420658908707,"LOW"
2026,2,"ARI","offense","off_rush_epa","MODELED","PREDICTIVE",-0.180125036119406,0.0257984872581101,-0.118202928943132,0.741935483870968,42.1165168988837,-0.0025140577432358,4,1,0.33138504983883,0.116306533763121,0.55230841639805,0.0220960982852644,"MEDIUM",0.0257984872581101,0.222077099874156,"improving",0.883809202598191,"MEDIUM"
2026,2,"ATL","offense","off_rush_epa","MODELED","PREDICTIVE",-0.133910302430466,-0.019761589014476,-0.118202928943132,0.258064516129032,54.9870674621799,0.0163453843091978,4,0.6,0.220192194629617,0.168162820288114,0.611644985082269,0.0275205731687968,"LOW",-0.019761589014476,-0.138683921168744,"uncertain",-0.535487031172283,"LOW"
2026,2,"BAL","offense","off_rush_epa","MODELED","PREDICTIVE",0.175032429386685,0.0392669554225164,-0.118202928943132,0.935483870967742,44.9870674621799,0.118147617335611,4,0.44,0.177307901414173,0.151071259895776,0.671620838690051,0.0249807016162766,"LOW",0.0392669554225164,0.118559100600914,"uncertain",0.357039040924478,"LOW"
2026,2,"BUF","offense","off_rush_epa","MODELED","PREDICTIVE",0.0791764730437195,0.06657619542533,-0.118202928943132,1,44.5404607026264,0.107629879772431,4,1,0.329181566755878,0.122182488650993,0.548635944593129,0.0229373667462047,"MEDIUM",0.06657619542533,0.255612634687761,"improving",0.85119892799198,"MEDIUM"
2026,2,"CAR","offense","off_rush_epa","MODELED","PREDICTIVE",-0.15435463677627,0.0235607734243781,-0.118202928943132,0.709677419354839,36.5404607026264,0.0109369125424459,4,0.8,0.288686675291064,0.109882751185885,0.601430573523051,0.0200794133571741,"LOW",0.0235607734243781,0.179376099011053,"uncertain",0.70160990453261,"LOW"
2026,2,"CHI","offense","off_rush_epa","MODELED","PREDICTIVE",-0.00767627268854732,0.0380928009008841,-0.118202928943132,0.903225806451613,55.857618025476,0.0342742710111579,4,1,0.319269835823485,0.148613771137372,0.532116393039142,0.025890892388436,"MEDIUM",0.0380928009008841,0.181826295811287,"uncertain",0.647207476302643,"LOW"
