"season","week","team","opponent","position","matchup_score","matchup_percentile","source","source_updated_at","data_version","freshness"
2025,4,"NYG","LAC","RB",-0.6774,0.161290322580645,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYG","LAC","TE",0.2258,0.612903225806452,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYG","LAC","WR",-0.8065,0.0967741935483871,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYJ","MIA","QB",0.871,0.935483870967742,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYJ","MIA","RB",-0.2258,0.387096774193548,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYJ","MIA","TE",0.3548,0.67741935483871,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"NYJ","MIA","WR",-0.3548,0.32258064516129,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PHI","TB","QB",0.3548,0.67741935483871,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PHI","TB","RB",-0.4194,0.290322580645161,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PHI","TB","TE",0.9355,0.967741935483871,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PHI","TB","WR",-1,0,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PIT","MIN","QB",-0.3548,0.32258064516129,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PIT","MIN","RB",0.6129,0.806451612903226,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PIT","MIN","TE",-0.5484,0.225806451612903,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"PIT","MIN","WR",-0.0323,0.483870967741935,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SEA","ARI","QB",-0.1613,0.419354838709677,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SEA","ARI","RB",0.0968,0.548387096774194,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SEA","ARI","TE",0.6774,0.838709677419355,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SEA","ARI","WR",-0.2258,0.387096774193548,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SF","JAX","QB",0.0968,0.548387096774194,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SF","JAX","RB",0.4839,0.741935483870968,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SF","JAX","TE",0.4839,0.741935483870968,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"SF","JAX","WR",-0.4839,0.258064516129032,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TB","PHI","QB",0.2903,0.645161290322581,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TB","PHI","RB",0.6774,0.838709677419355,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TB","PHI","TE",-0.871,0.0645161290322581,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TB","PHI","WR",0.2903,0.645161290322581,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TEN","HOU","QB",-0.9355,0.032258064516129,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TEN","HOU","RB",-0.9355,0.032258064516129,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TEN","HOU","TE",-0.9355,0.032258064516129,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"TEN","HOU","WR",-0.871,0.0645161290322581,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"WAS","ATL","QB",-0.0323,0.483870967741935,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"WAS","ATL","RB",-0.8065,0.0967741935483871,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"WAS","ATL","TE",-0.7419,0.129032258064516,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,4,"WAS","ATL","WR",0.5484,0.774193548387097,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"ARI","TEN","QB",-0.5556,0.222222222222222,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"ARI","TEN","RB",0.7037,0.851851851851852,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"ARI","TEN","TE",-0.2593,0.37037037037037,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"ARI","TEN","WR",-0.7778,0.111111111111111,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BAL","HOU","QB",-1,0,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BAL","HOU","RB",-0.8519,0.0740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BAL","HOU","TE",-0.4815,0.259259259259259,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BAL","HOU","WR",-0.8519,0.0740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BUF","NE","QB",0.1111,0.555555555555556,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BUF","NE","RB",-1,0,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BUF","NE","TE",0.4074,0.703703703703704,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"BUF","NE","WR",0.4815,0.740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CAR","MIA","QB",-0.7778,0.111111111111111,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CAR","MIA","RB",0.9259,0.962962962962963,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CAR","MIA","TE",-0.4074,0.296296296296296,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CAR","MIA","WR",0.037,0.518518518518518,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CIN","DET","QB",0.037,0.518518518518518,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CIN","DET","RB",-0.5556,0.222222222222222,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CIN","DET","TE",-0.8519,0.0740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CIN","DET","WR",0.7778,0.888888888888889,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CLE","MIN","QB",-0.4074,0.296296296296296,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CLE","MIN","RB",-0.037,0.481481481481481,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CLE","MIN","TE",0.9259,0.962962962962963,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"CLE","MIN","WR",-1,0,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DAL","NYJ","QB",0.9259,0.962962962962963,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DAL","NYJ","RB",0.4815,0.740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DAL","NYJ","TE",0.6296,0.814814814814815,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DAL","NYJ","WR",-0.2593,0.37037037037037,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DEN","PHI","QB",-0.1111,0.444444444444444,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DEN","PHI","RB",0.2593,0.62962962962963,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DEN","PHI","TE",0.037,0.518518518518518,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DEN","PHI","WR",-0.037,0.481481481481481,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DET","CIN","QB",0.2593,0.62962962962963,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DET","CIN","RB",0.8519,0.925925925925926,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DET","CIN","TE",0.8519,0.925925925925926,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"DET","CIN","WR",-0.4074,0.296296296296296,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"HOU","BAL","QB",1,1,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"HOU","BAL","RB",-0.3333,0.333333333333333,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"HOU","BAL","TE",0.1852,0.592592592592593,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"HOU","BAL","WR",1,1,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"IND","LV","QB",-0.037,0.481481481481481,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"IND","LV","RB",1,1,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"IND","LV","TE",-0.1111,0.444444444444444,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"IND","LV","WR",0.1852,0.592592592592593,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"JAX","KC","QB",0.7037,0.851851851851852,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"JAX","KC","RB",-0.9259,0.037037037037037,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"JAX","KC","TE",-0.7778,0.111111111111111,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"JAX","KC","WR",-0.7037,0.148148148148148,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"KC","JAX","QB",0.8519,0.925925925925926,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"KC","JAX","RB",0.7778,0.888888888888889,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"KC","JAX","TE",0.3333,0.666666666666667,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"KC","JAX","WR",0.3333,0.666666666666667,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LA","SF","QB",0.4815,0.740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LA","SF","RB",0.6296,0.814814814814815,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LA","SF","TE",-0.5556,0.222222222222222,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LA","SF","WR",0.7037,0.851851851851852,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LAC","WAS","QB",-0.1852,0.407407407407407,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LAC","WAS","RB",-0.1852,0.407407407407407,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LAC","WAS","TE",-0.6296,0.185185185185185,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LAC","WAS","WR",-0.1111,0.444444444444444,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LV","IND","QB",-0.9259,0.037037037037037,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LV","IND","RB",-0.3333,0.333333333333333,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LV","IND","TE",-0.1852,0.407407407407407,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"LV","IND","WR",-0.6296,0.185185185185185,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIA","CAR","QB",0.4074,0.703703703703704,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIA","CAR","RB",-0.7037,0.148148148148148,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIA","CAR","TE",0.7778,0.888888888888889,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIA","CAR","WR",-0.5556,0.222222222222222,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIN","CLE","QB",-0.6296,0.185185185185185,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIN","CLE","RB",-0.4815,0.259259259259259,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIN","CLE","TE",0.4815,0.740740740740741,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"MIN","CLE","WR",0.6296,0.814814814814815,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"NE","BUF","QB",-0.7037,0.148148148148148,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"NE","BUF","RB",0.1111,0.555555555555556,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"NE","BUF","TE",-0.7037,0.148148148148148,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
2025,5,"NE","BUF","WR",0.3333,0.666666666666667,"nflverse (nflreadr::load_player_stats fantasy_points_ppr allowed-by-position, percentile-normalized) + nflreadr::load_schedules","2026-09-04 19:52:15.600932","ri-schedule-weekly-2026.1","CURRENT"
