"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","rusher_share","evidence_class","availability","source","family","note","window"
"00-0029682","LT4",114,0.692982456140351,0.0174986647961648,0.456140350877193,6.33333333333333,4.68354430379747,0.0701754385964912,0.0263157894736842,0,0.0263157894736842,0.0701754385964912,2.66372972972973,17,0.125550660792952,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0029682","SIXPLUS",65,0.461538461538462,-0.328742881435309,0.353846153846154,10.0983606557377,4.7,0.138461538461538,0.0615384615384615,0,0.0307692307692308,0.0615384615384615,2.37501639344262,16,0.0715859030837004,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0029701","FIVE",605,0.553719008264463,0.0680294639689445,0.472727272727273,8.74248120300752,6.78208955223881,0.158677685950413,0.120661157024793,0,0.00991735537190083,0.0330578512396695,2.67608458646617,30,0.221044939715016,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0029701","FOUR",1636,0.63080684596577,0.0449787789136029,0.471882640586797,8.02500000000001,4.80038759689922,0.121638141809291,0.0709046454767724,0,0.0268948655256724,0.0446210268948653,2.71557745550428,30,0.597734746072342,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0029701","LT4",244,0.704918032786885,0.0936868390670245,0.450819672131148,6.94042553191489,5.05813953488372,0.14344262295082,0.0368852459016394,0,0.0163934426229508,0.0532786885245902,2.55299574468085,27,0.0891487029594446,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0029701","SIXPLUS",252,0.523809523809524,-0.0320112957073008,0.468253968253968,8.54337899543379,6.5530303030303,0.146825396825397,0.130952380952381,0,0.0277777777777778,0.0912698412698413,2.60226484018265,30,0.0920716112531969,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030419","FIVE",4,0.5,-0.615743947855663,0.25,9.25,0.5,0.25,0,0,0,0,2.305,3,0.266666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030419","FOUR",8,0.75,-0.109175264355144,0.5,1.875,1.33333333333333,0,0,0,0,0,2.1355,2,0.533333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030419","SIXPLUS",3,0,-0.944298618317892,0,22.6666666666667,,0,0,0,0,0,2.38866666666667,1,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030520","FIVE",98,0.530612244897959,-0.0855657612473187,0.479591836734694,8.41758241758242,4.76923076923077,0.142857142857143,0.0714285714285715,0,0.0408163265306122,0.0306122448979592,2.47645054945055,15,0.178181818181818,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030520","FOUR",365,0.6,-0.237365746616951,0.397260273972603,7.43142857142857,3.57077625570776,0.0767123287671233,0.0410958904109589,0,0.0438356164383561,0.0273972602739726,2.65513714285714,15,0.663636363636364,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030520","LT4",53,0.735849056603774,0.111941649139209,0.452830188679245,4.39622641509434,4.25641025641026,0.0754716981132075,0,0,0,0.0377358490566038,2.60452830188679,13,0.0963636363636364,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030520","SIXPLUS",34,0.441176470588235,-0.733477570325773,0.294117647058823,7.79310344827586,6.33333333333333,0.0588235294117647,0.147058823529412,0,0,0.0882352941176471,2.55048275862069,13,0.0618181818181818,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030524","FIVE",33,0.545454545454545,-0.291654549964181,0.303030303030303,8.23333333333333,6.38888888888889,0.151515151515152,0.0909090909090909,0,0.0303030303030303,0,2.5767,4,0.275,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030524","FOUR",45,0.777777777777778,0.255288463805542,0.511111111111111,10.1363636363636,4,0.155555555555556,0.0222222222222222,0,0.0444444444444445,0.0666666666666667,2.75304545454545,3,0.375,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030524","LT4",27,0.62962962962963,0.17477024954699,0.481481481481482,6.14814814814815,2.58823529411765,0,0,0,0,0.0370370370370371,2.97988888888889,2,0.225,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030524","SIXPLUS",15,0.4,-0.323221327989207,0.333333333333333,10.1666666666667,3.66666666666667,0.0666666666666667,0.2,0,0,0.0666666666666667,2.25883333333333,2,0.125,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030526","FIVE",27,0.407407407407407,-0.774701191127538,0.333333333333333,8.56521739130435,2.90909090909091,0.0740740740740741,0.148148148148148,0,0,0,2.53665217391304,4,0.355263157894737,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030526","FOUR",36,0.555555555555556,0.0411563405860887,0.472222222222222,9.75757575757576,3.25,0.138888888888889,0.0833333333333333,0,0.0277777777777778,0,2.43463636363636,4,0.473684210526316,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030526","LT4",6,0.333333333333333,0.0694377849091931,0.333333333333333,12.5,5,0.166666666666667,0,0,0,0.166666666666667,3.43933333333333,3,0.0789473684210526,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030526","SIXPLUS",7,0.285714285714286,-0.033405681997205,0.285714285714286,13.8571428571429,1.5,0,0,0,0,0,1.98628571428571,3,0.0921052631578947,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030533","FIVE",85,0.505882352941176,0.0467998866375107,0.470588235294118,12.6463414634146,5.23255813953488,0.223529411764706,0.0352941176470588,0,0.0352941176470588,0,2.61093902439024,10,0.263975155279503,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030533","FOUR",195,0.574358974358974,-0.0824348445390324,0.456410256410256,9.48677248677249,4.02678571428571,0.123076923076923,0.0307692307692308,0,0.0564102564102564,0.0358974358974359,2.74159259259259,9,0.605590062111801,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030533","LT4",20,0.6,-0.493380587214779,0.6,6.26315789473684,5.25,0.1,0.05,0,0.15,0.1,2.37921052631579,7,0.062111801242236,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030533","SIXPLUS",22,0.681818181818182,1.16741781095462,0.681818181818182,13.1363636363636,5.26666666666667,0.363636363636364,0,0,0.0454545454545454,0.0909090909090909,2.50054545454545,7,0.0683229813664596,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030565","FIVE",509,0.603143418467583,-0.083691084661135,0.451866404715128,6.90217391304348,5.49837133550489,0.153241650294695,0.0962671905697446,0,0.0176817288801572,0.0255402750491159,2.57182096069869,30,0.208265139116203,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030565","FOUR",1621,0.640962368908082,0.0129901429069506,0.463911165946946,6.86479250334671,5.18479307025986,0.127082048118445,0.0777297964219617,0,0.0209747069710058,0.040098704503393,2.80321404682274,30,0.663256955810147,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030565","LT4",162,0.697530864197531,0.141304131972494,0.487654320987654,7.78064516129032,3.70796460176991,0.117283950617284,0.0432098765432099,0,0.0246913580246913,0.0555555555555555,2.84042580645161,22,0.0662847790507365,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0030565","SIXPLUS",152,0.467105263157895,-0.35277229031076,0.381578947368421,7.13740458015267,5.94366197183099,0.0921052631578947,0.138157894736842,0,0.0460526315789474,0.0657894736842105,2.39118320610687,29,0.0621931260229133,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031064","FIVE",77,0.532467532467533,-0.277213570028399,0.415584415584416,9.1044776119403,5.09756097560976,0.142857142857143,0.12987012987013,0,0.025974025974026,0.012987012987013,2.60579104477612,8,0.2398753894081,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031064","FOUR",193,0.528497409326425,-0.189257344109424,0.383419689119171,8.39106145251397,3.6078431372549,0.0932642487046632,0.0725388601036269,0,0.0207253886010363,0.0207253886010362,2.84411731843575,8,0.601246105919003,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031064","LT4",22,0.590909090909091,-0.238597029804762,0.363636363636364,6.45454545454546,4.69230769230769,0.0454545454545455,0,0,0,0,2.59222727272727,6,0.0685358255451713,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031064","SIXPLUS",29,0.517241379310345,0.123788350848877,0.448275862068966,11.2962962962963,5.53333333333333,0.172413793103448,0.0689655172413793,0,0,0,2.28507407407407,8,0.0903426791277259,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031237","FIVE",238,0.65546218487395,0.205411087023004,0.516806722689076,6.35514018691589,5.92948717948718,0.130252100840336,0.100840336134454,0,0.00420168067226891,0.046218487394958,2.63004205607477,26,0.180851063829787,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031237","FOUR",862,0.625290023201856,0.0257330155724339,0.461716937354988,7.75185185185186,5.07977736549165,0.124129930394432,0.0603248259860789,0,0.0232018561484919,0.0290023201856148,2.83055432098765,27,0.655015197568389,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031237","LT4",123,0.691056910569106,0.00417914575786197,0.414634146341463,5.28099173553719,4.52941176470588,0.121951219512195,0.016260162601626,0,0.016260162601626,0.0325203252032521,2.84717355371901,24,0.0934650455927052,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031237","SIXPLUS",93,0.526881720430108,0.0121848195082343,0.408602150537634,9.47674418604651,7.75510204081633,0.193548387096774,0.0752688172043011,0,0.032258064516129,0.0752688172043011,2.56022093023256,25,0.0706686930091185,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031280","FIVE",924,0.590909090909091,0.0670701173972525,0.45995670995671,8.43911007025761,5.67399267399268,0.165584415584416,0.0757575757575757,0,0.0205627705627706,0.0443722943722944,2.5891943793911,30,0.190790832128846,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031280","FOUR",3118,0.647530468248877,0.0490738584348258,0.461513790891597,7.67205931917763,4.88360574541853,0.1337395766517,0.0481077613855034,0,0.0182809493264913,0.0317511225144324,2.70857080242751,31,0.643815816642577,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031280","LT4",470,0.66595744680851,0.0343223734586209,0.421276595744681,6.78741865509762,5.51437699680511,0.104255319148936,0.0191489361702128,0,0.00851063829787233,0.053191489361702,2.70184095860566,31,0.0970472847408631,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031280","SIXPLUS",331,0.570996978851964,0.199282959430156,0.486404833836858,9.45192307692307,7.22751322751323,0.172205438066465,0.0574018126888218,0,0.0211480362537764,0.117824773413897,2.48056730769231,31,0.0683460664877142,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031288","FIVE",10,0.4,-0.887076978309778,0.4,8.66666666666667,4.75,0.1,0.4,0,0,0,2.1475,4,0.144927536231884,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031288","FOUR",42,0.571428571428572,-0.0998917864905836,0.357142857142857,6.175,6.75,0.119047619047619,0.0476190476190476,0,0,0,3.29845,7,0.608695652173913,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031288","LT4",14,0.357142857142857,-0.272005730836619,0.357142857142857,10.75,5.4,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0,3.05025,1,0.202898550724638,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031288","SIXPLUS",3,0.333333333333333,-1.02271681938631,0.333333333333333,3.5,2,0,0.333333333333333,0,0,0,2.001,2,0.0434782608695652,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031345","FIVE",490,0.646938775510204,0.2267249108911,0.538775510204082,7.54525386313466,6.87381703470031,0.2,0.0755102040816327,0,0.0306122448979592,0.0387755102040817,2.5132229580574,28,0.241141732283465,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031345","FOUR",1184,0.634290540540541,0.126319177796478,0.492398648648649,7.46028880866426,6.03994673768309,0.154560810810811,0.0641891891891892,0,0.0253378378378378,0.0456081081081082,2.73515342960289,28,0.582677165354331,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031345","LT4",215,0.66046511627907,0.212420570547755,0.488372093023256,5.61428571428571,7.79577464788732,0.167441860465116,0.0232558139534884,0,0.00930232558139536,0.0465116279069767,2.7440380952381,27,0.105807086614173,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031345","SIXPLUS",143,0.517482517482518,0.00122868325300477,0.41958041958042,7.96825396825397,6.54054054054054,0.167832167832168,0.118881118881119,0,0.034965034965035,0.0839160839160839,2.44819841269841,27,0.0703740157480315,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031407","FIVE",345,0.527536231884058,-0.107462787362395,0.423188405797101,9.02134146341464,6.6043956043956,0.16231884057971,0.0492753623188406,0,0.0347826086956522,0.0231884057971014,2.58575609756098,26,0.210237659963437,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031407","FOUR",982,0.582484725050917,-0.0193509001377338,0.436863543788187,7.65911542610572,5.43531468531468,0.121181262729124,0.0560081466395111,0,0.0213849287169043,0.0274949083503055,2.76530097087379,26,0.598415600243754,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031407","LT4",163,0.595092024539877,-0.156712376045727,0.368098159509202,5.59235668789809,4.91752577319588,0.0797546012269939,0.0368098159509203,0,0.0368098159509202,0.0613496932515337,2.65289171974522,24,0.0993296770262035,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031407","SIXPLUS",151,0.503311258278146,0.0634414414758531,0.423841059602649,8.22142857142857,5.8421052631579,0.119205298013245,0.0728476821192053,0,0.00662251655629138,0.0794701986754967,2.42165,26,0.0920170627666057,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031503","FIVE",662,0.546827794561934,0.0434178945014647,0.469788519637462,9.35056542810985,4.85635359116022,0.138972809667674,0.0649546827794562,0,0.0241691842900303,0.040785498489426,2.62203069466882,29,0.2286701208981,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031503","FOUR",1742,0.587830080367394,0.0389382652994154,0.470149253731344,10.5711656441718,4.0654296875,0.151549942594719,0.0642939150401837,0,0.0378874856486797,0.0361653272101033,2.86626642111725,29,0.601727115716753,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031503","LT4",253,0.640316205533597,0.17892307209381,0.478260869565217,9.76348547717842,4.67283950617284,0.134387351778656,0.0474308300395257,0,0.0316205533596838,0.075098814229249,2.78350622406639,29,0.0873920552677029,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031503","SIXPLUS",238,0.508403361344538,-0.00969693979284761,0.466386554621849,10.6666666666667,5.23140495867769,0.176470588235294,0.117647058823529,0,0.0336134453781513,0.105042016806723,2.65882380952381,27,0.0822107081174439,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031568","FIVE",48,0.5,-0.0483752159250103,0.375,7,6.29166666666667,0.125,0.0833333333333333,0,0.0208333333333333,0.0208333333333333,2.40672727272727,7,0.180451127819549,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031568","FOUR",154,0.474025974025974,-0.387410504881557,0.350649350649351,8.88571428571429,4.56164383561644,0.0779220779220779,0.0909090909090909,0,0.0519480519480519,0.00649350649350652,2.5019,8,0.578947368421053,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031568","LT4",49,0.530612244897959,-0.0257371928293454,0.36734693877551,9.39130434782609,4.30769230769231,0.0408163265306122,0.0612244897959184,0,0.0204081632653061,0.0204081632653061,2.54930434782609,7,0.184210526315789,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031568","SIXPLUS",15,0.466666666666667,-0.483504225387881,0.266666666666667,5.6,6,0.0666666666666667,0,0,0,0.0666666666666667,2.164,6,0.056390977443609,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031589","FIVE",85,0.482352941176471,-0.254603036974058,0.364705882352941,8.07792207792208,4.17073170731707,0.0470588235294118,0.0941176470588235,0,0.0235294117647059,0.0117647058823529,2.92111688311688,8,0.230978260869565,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031589","FOUR",209,0.559808612440191,-0.203512314339545,0.38755980861244,8.03645833333333,5.45299145299145,0.100478468899522,0.0813397129186602,0,0.0382775119617225,0.0287081339712919,3.218640625,12,0.567934782608696,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031589","LT4",38,0.631578947368421,-0.315479259395683,0.342105263157895,3.94594594594595,5.66666666666667,0.0526315789473684,0.0263157894736842,0,0.0263157894736842,0.0263157894736842,2.37891891891892,11,0.103260869565217,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031589","SIXPLUS",36,0.472222222222222,-0.324364173062414,0.388888888888889,9.54838709677419,6.88235294117647,0.111111111111111,0.138888888888889,0,0.0555555555555555,0.0277777777777778,2.54954838709677,8,0.0978260869565217,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031800","FIVE",209,0.545454545454546,-0.0581088468628057,0.416267942583732,8.42857142857143,6.51754385964912,0.143540669856459,0.0956937799043062,0,0.014354066985646,0.0430622009569379,2.82438095238095,23,0.202127659574468,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031800","FOUR",664,0.591867469879518,-0.11399667535878,0.426204819277108,8.01465798045603,4.86513994910941,0.120481927710843,0.0753012048192772,0,0.0301204819277108,0.0301204819277108,2.96037296416938,24,0.642166344294004,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031800","LT4",92,0.652173913043478,0.126438990585068,0.5,8.07777777777778,6,0.0978260869565217,0.0217391304347826,0,0.0326086956521739,0.0326086956521739,3.06542222222222,16,0.0889748549323017,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0031800","SIXPLUS",69,0.565217391304348,-0.118237629280504,0.405797101449275,8.78260869565218,5.66666666666667,0.188405797101449,0,0,0.0289855072463768,0.101449275362319,2.8226231884058,21,0.0667311411992263,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032156","FIVE",241,0.485477178423236,-0.138219323838019,0.406639004149377,9.26339285714286,5.01709401709402,0.12448132780083,0.0663900414937759,0,0.033195020746888,0.020746887966805,2.52824,20,0.186388244392885,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032156","FOUR",837,0.568697729988053,-0.147129217013484,0.402628434886499,7.3624678663239,4.90756302521009,0.112305854241338,0.0704898446833931,0,0.025089605734767,0.025089605734767,2.7075706940874,20,0.647331786542923,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032156","LT4",117,0.58974358974359,-0.0240900957000545,0.41025641025641,7.51785714285714,3.76811594202899,0.0683760683760684,0.0427350427350427,0.00854700854700855,0.0170940170940171,0.0598290598290598,3.02963963963964,19,0.0904872389791183,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032156","SIXPLUS",98,0.459183673469388,0.16670608550607,0.418367346938776,9.03225806451613,7.42222222222222,0.142857142857143,0.0510204081632653,0,0.0102040816326531,0.112244897959184,2.51434408602151,20,0.0757927300850735,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032245","FIVE",19,0.578947368421053,-0.26457845626093,0.31578947368421,6.1764705882353,4.63636363636364,0.0526315789473684,0.105263157894737,0,0,0,2.65123529411765,5,0.175925925925926,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032245","FOUR",82,0.560975609756098,-0.44160594320309,0.329268292682927,5.67088607594937,4.28260869565217,0.0853658536585366,0.0365853658536585,0,0.024390243902439,0.0121951219512195,2.6356329113924,5,0.759259259259259,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032245","LT4",6,0.5,-0.393079631331299,0.333333333333333,11.6666666666667,7.66666666666667,0,0,0,0.166666666666667,0,3.0415,3,0.0555555555555556,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032245","SIXPLUS",1,1,-0.861506165936589,0,-6,6,0,0,0,0,0,3.17,1,0.00925925925925926,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032268","FIVE",502,0.535856573705179,0.0257484372472975,0.442231075697211,9.00441501103753,5.73977695167286,0.165338645418327,0.097609561752988,0,0.0258964143426295,0.0338645418326693,2.71357174392936,30,0.231123388581952,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032268","FOUR",1256,0.60828025477707,0.0265882975553494,0.451433121019109,9.3467122117848,4.46335078534032,0.136146496815287,0.0676751592356687,0,0.0238853503184713,0.0382165605095541,2.83949487179487,31,0.578268876611418,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032268","LT4",230,0.652173913043478,0.0722990178219731,0.473913043478261,7.82959641255605,5.32885906040268,0.165217391304348,0.0304347826086956,0,0.0260869565217391,0.0304347826086956,2.52948878923767,31,0.105893186003683,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032268","SIXPLUS",184,0.472826086956522,-0.146432358615184,0.41304347826087,9.72151898734177,5.05747126436782,0.16304347826087,0.141304347826087,0,0.016304347826087,0.0869565217391305,2.65243670886076,29,0.0847145488029466,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032434","FIVE",64,0.484375,-0.0276788043582199,0.390625,8.2258064516129,5.87096774193548,0.125,0.03125,0,0.015625,0,2.51846774193548,12,0.184971098265896,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032434","FOUR",213,0.525821596244131,-0.354485922636875,0.347417840375587,6.14358974358974,5.70535714285714,0.0845070422535211,0.0845070422535212,0,0.0328638497652582,0.0375586854460094,2.55667179487179,11,0.615606936416185,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032434","LT4",40,0.675,-0.126587337419512,0.4,4.65,5.7037037037037,0.15,0,0,0,0.025,2.516475,11,0.115606936416185,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
"00-0032434","SIXPLUS",29,0.448275862068966,-0.348782690400506,0.275862068965517,9.04,11.0769230769231,0.172413793103448,0.137931034482759,0,0.0344827586206896,0.0689655172413793,2.38212,11,0.0838150289017341,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","career"
