"gsis_id","n","left_pct","middle_pct","right_pct","behind_los_pct","short_pct","intermediate_pct","deep_pct","deep_left_pct","deep_middle_pct","deep_right_pct","intermediate_middle_pct","short_middle_pct","left_pct_vs_league","middle_pct_vs_league","right_pct_vs_league","behind_los_pct_vs_league","short_pct_vs_league","intermediate_pct_vs_league","deep_pct_vs_league","deep_left_pct_vs_league","deep_middle_pct_vs_league","deep_right_pct_vs_league","intermediate_middle_pct_vs_league","short_middle_pct_vs_league","window"
"00-0023578",47,0.297872340425532,0.234042553191489,0.468085106382979,0.106382978723404,0.446808510638298,0.382978723404255,0.0638297872340425,0.0212765957446809,0.0425531914893617,0,0.106382978723404,0.0851063829787234,-0.0719086069412098,0.00751133859010772,0.064397268351102,-0.0457054400452423,-0.0667087758531906,0.166809831111781,-0.0543956152133481,-0.0258843353486678,0.0209949343378436,-0.049506214202524,0.0431321291565637,-0.042408414640894,"career"
"00-0023645",237,0.434599156118143,0.194092827004219,0.371308016877637,0.109704641350211,0.481012658227848,0.253164556962025,0.156118143459916,0.0928270042194093,0.0253164556962025,0.0379746835443038,0.0548523206751055,0.109704641350211,0.0648182087514018,-0.0324383875971622,-0.0323798211542395,-0.0423837774184356,-0.0325046282636403,0.036995664669551,0.037892741012525,0.0456660731260606,0.00375819854468448,-0.0115315306582202,-0.00839852889173508,-0.0178101562694064,"career"
"00-0023662",904,0.365044247787611,0.22787610619469,0.407079646017699,0.144911504424779,0.526548672566372,0.204646017699115,0.123893805309735,0.0486725663716814,0.0276548672566372,0.0475663716814159,0.0663716814159292,0.122787610619469,-0.00473669957913103,0.00134489159330861,0.00339180798582245,-0.00717691434386783,0.0130313860748833,-0.0115228745933593,0.00566840286234384,0.00151163527833276,0.00609661010511912,-0.00193984252110804,0.00312083184908864,-0.0047271870001484,"career"
"00-0023682",3306,0.382940108892922,0.261343012704174,0.355716878402904,0.130973986690865,0.486388384754991,0.262250453720508,0.120387174833636,0.0514216575922565,0.0269207501512402,0.0420447670901391,0.0822746521476104,0.134301270417423,0.0131591615261803,0.0348117981027926,-0.0479709596289729,-0.0211144320777815,-0.0271289017364975,0.0460815614280338,0.00216177238624514,0.00426072649890785,0.00536249299972212,-0.00746144711238483,0.0190238025807698,0.00678647279780545,"career"
"00-0024225",33,0.484848484848485,0.121212121212121,0.393939393939394,0.151515151515152,0.454545454545455,0.333333333333333,0.0606060606060606,0,0,0.0606060606060606,0,0.121212121212121,0.115067537481743,-0.10531909338926,-0.00974844409248277,-0.000573267253495074,-0.0589718319460339,0.117164441040859,-0.0576193418413301,-0.0471609310933487,-0.0215582571515181,0.0110998464035366,-0.0632508495668406,-0.00630267640749621,"career"
"00-0024226",2393,0.39531968240702,0.20810697868784,0.39657333890514,0.153781863769327,0.509402423735896,0.196824070204764,0.139991642290013,0.0522356874216465,0.0204763894692854,0.0672795653990807,0.0564145424153782,0.120351023819473,0.0255387350402788,-0.0184242359135421,-0.00711449912673667,0.00169344500068061,-0.00411486275559203,-0.0193448220877105,0.0217662398426219,0.00507475632829782,-0.00108186768223264,0.0177733511965567,-0.00683630715146238,-0.00716377380014396,"career"
"00-0024264",262,0.374045801526718,0.248091603053435,0.377862595419847,0.106870229007634,0.522900763358779,0.263358778625954,0.106870229007634,0.0381679389312977,0.0305343511450382,0.0381679389312977,0.0534351145038168,0.156488549618321,0.00426485415997591,0.0215603884520535,-0.0258252426120293,-0.045218189761013,0.00938347686729024,0.0471898863334798,-0.0113551734397571,-0.00899299216205094,0.00897609399352011,-0.0113382752712263,-0.00981573506302378,0.0289737519987032,"career"
"00-0024296",238,0.30672268907563,0.281512605042017,0.411764705882353,0.092436974789916,0.521008403361345,0.239495798319328,0.147058823529412,0.0378151260504202,0.046218487394958,0.0630252100840336,0.0756302521008403,0.142857142857143,-0.0630582582911114,0.0549813904406352,0.00807686785047623,-0.0596514439787306,0.00749111686985615,0.0233269060268534,0.0288334210820211,-0.00934580504292849,0.0246602302434399,0.0135189958815096,0.0123794025339998,0.0153423452375254,"career"
"00-0025409",197,0.319796954314721,0.309644670050761,0.370558375634518,0.111675126903553,0.573604060913706,0.203045685279188,0.111675126903553,0.0355329949238579,0.0152284263959391,0.0609137055837563,0.065989847715736,0.228426395939086,-0.0499839930520208,0.0831134554493798,-0.0331294623973589,-0.0404132918650933,0.0600867744222172,-0.0131232070132865,-0.00655027554383737,-0.0116279361694908,-0.00632983075557897,0.0114074913812324,0.00273899814889547,0.100911598319469,"career"
"00-0025423",183,0.382513661202186,0.180327868852459,0.437158469945355,0.087431693989071,0.573770491803279,0.256830601092896,0.0819672131147541,0.0327868852459016,0.0109289617486339,0.0382513661202186,0.0437158469945355,0.109289617486339,0.0127327138354441,-0.0462033457489226,0.0334706319134785,-0.0646567247795756,0.0602532053117902,0.0406617088004218,-0.0362581893326366,-0.014374045847447,-0.0106292954028842,-0.0112548480823054,-0.0195350025723051,-0.0182251801332786,"career"
"00-0025430",470,0.338297872340426,0.263829787234043,0.397872340425532,0.1,0.412765957446808,0.334042553191489,0.153191489361702,0.0723404255319149,0.0127659574468085,0.0680851063829787,0.127659574468085,0.121276595744681,-0.0314830750263161,0.0372985726326609,-0.00581549760634475,-0.0520884187686466,-0.10075132904468,0.117873660899015,0.0349660869143115,0.0251794944385662,-0.00879229970470954,0.0185788921804548,0.0644087249012445,-0.00623820187493658,"career"
